keyword,KD,vol,intent,cluster_slug,target_url,kd_label,vol_band,vol_source,intent_confidence,role,cluster_name,target_status,sources,best_rank,modifier,demand,serp_top_domains,serp_features,ugc_count,lang,root
ai jobs in dallas,-1,26,commercial,healthcare-ai-jobs-dallas-texas,/ai-training/,n/a,10-100,heuristic,0.3,satellite,healthcare ai jobs dallas texas,existing,bing_suggest,11,pricing,21.0,,,,en,ai workshop dallas
ai jobs in dallas tx,-1,26,commercial,healthcare-ai-jobs-dallas-texas,/ai-training/,n/a,10-100,heuristic,0.3,satellite,healthcare ai jobs dallas texas,existing,bing_suggest,13,pricing,21.0,,,,en,ai workshop dallas
ai workshop for free,-1,26,commercial,ai-tools-workshop-free,/integrations/,n/a,10-100,heuristic,0.3,satellite,ai tools workshop free,existing,bing_suggest,17,pricing,21.0,,,,en,ai workshop dallas
workshop on ai tools,-1,26,commercial,ai-tools-workshop-free,/integrations/,n/a,10-100,heuristic,0.6,satellite,ai tools workshop free,existing,bing_suggest,16,software,21.0,,,,en,ai workshop dallas
poster on ai workshop,-1,26,commercial,poster-on-ai-workshop,/ai-receptionist/,n/a,10-100,heuristic,0.3,pillar,poster on ai workshop,existing,bing_suggest,21,free,21.0,,,,en,ai workshop dallas
ai workshop in chennai,-1,26,commercial,ai-workshop-in-chennai,/ai-receptionist/,n/a,10-100,heuristic,0.3,pillar,ai workshop in chennai,existing,bing_suggest,20,pricing,21.0,,,,en,ai workshop dallas
top ai firms in dallas,-1,26,commercial,top-ai-firms-in-dallas,/ai-training/,n/a,10-100,heuristic,0.6,pillar,top ai firms in dallas,existing,bing_suggest,13,for small business,21.0,,,,en,ai workshop dallas
ai workshop for artists,-1,26,commercial,ai-workshop-for-artists,/ai-receptionist/,n/a,10-100,heuristic,0.3,pillar,ai workshop for artists,existing,bing_suggest,19,pricing,21.0,,,,en,ai workshop dallas
ai for science workshop,-1,26,commercial,ai-for-science-workshop,/ai-receptionist/,n/a,10-100,heuristic,0.3,pillar,ai for science workshop,existing,bing_suggest,10,software,21.0,,,,en,ai workshop dallas
learn ai tools workshop,-1,26,commercial,ai-tools-workshop-free,/integrations/,n/a,10-100,heuristic,0.6,satellite,ai tools workshop free,existing,bing_suggest,21,software,21.0,,,,en,ai workshop dallas
ai workshop for students,-1,26,commercial,ai-workshop-for-students,/ai-receptionist/,n/a,10-100,heuristic,0.3,pillar,ai workshop for students,existing,bing_suggest,18,pricing,21.0,,,,en,ai workshop dallas
ai conference dallas 2026,-1,26,commercial,ai-conference-dallas-texas,/ai-training/,n/a,10-100,heuristic,0.3,satellite,ai conference dallas texas,existing,bing_suggest,10,pricing,21.0,,,,en,ai workshop dallas
what is ai tools workshop,-1,26,informational,ai-tools-workshop-free,/integrations/,n/a,10-100,heuristic,0.85,satellite,ai tools workshop free,existing,bing_suggest,18,software,21.0,,,,en,ai workshop dallas
dallas college intro to ai,-1,26,commercial,dallas-college-ai-essentials,/ai-training/,n/a,10-100,heuristic,0.3,satellite,dallas college ai essentials,existing,bing_suggest,13,vs,21.0,,,,en,ai workshop dallas
free ai workshop for students,-1,26,commercial,ai-workshop-for-students,/ai-receptionist/,n/a,10-100,heuristic,0.3,satellite,ai workshop for students,existing,bing_suggest,21,pricing,21.0,,,,en,ai workshop dallas
ai for tech professionals workshop,-1,26,commercial,ai-for-tech-professionals-workshop,/ai-receptionist/,n/a,10-100,heuristic,0.3,pillar,ai for tech professionals workshop,existing,bing_suggest,12,pricing,21.0,,,,en,ai workshop dallas
global ai community dallas,-1,23,commercial,global-ai-community-dallas,/ai-training/,n/a,10-100,heuristic,0.3,pillar,global ai community dallas,existing,bing_suggest,7,g,20.0,,,,en,ai workshop dallas
ar workshop in dallas,-1,14,commercial,ar-workshop-in-dallas,/ai-training/,n/a,10-100,heuristic,0.3,pillar,ar workshop in dallas,existing,bing_suggest,9,k,16.0,,,,en,ai workshop dallas
growth school ai workshop,-1,14,commercial,growth-school-ai-workshop,/pricing/,n/a,10-100,heuristic,0.3,pillar,growth school ai workshop,existing,bing_suggest,9,g,16.0,,,,en,ai workshop dallas
dallas ai forum adobe,-1,11,commercial,dallas-ai-forum-adobe,/ai-training/,n/a,10-100,heuristic,0.3,pillar,dallas ai forum adobe,existing,bing_suggest,14,f,14.0,,,,en,ai workshop dallas
ai community day dallas,-1,11,commercial,global-ai-community-dallas,/ai-training/,n/a,10-100,heuristic,0.3,satellite,global ai community dallas,existing,bing_suggest,12,c,14.0,,,,en,ai workshop dallas
ai for techies workshop,-1,11,commercial,ai-for-techies-workshop,/ai-receptionist/,n/a,10-100,heuristic,0.3,pillar,ai for techies workshop,existing,bing_suggest,21,t,14.0,,,,en,ai workshop dallas
ai workshop in bangalore,-1,11,commercial,ai-workshop-in-bangalore,/ai-receptionist/,n/a,10-100,heuristic,0.3,pillar,ai workshop in bangalore,existing,bing_suggest,21,b,14.0,,,,en,ai workshop dallas
google ai agent workshop,-1,11,commercial,google-ai-agent-workshop,/ai-training/,n/a,10-100,heuristic,0.3,pillar,google ai agent workshop,existing,bing_suggest,22,g,14.0,,,,en,ai workshop dallas
ai workshop in singapore,-1,11,commercial,ai-workshop-in-singapore,/ai-receptionist/,n/a,10-100,heuristic,0.3,pillar,ai workshop in singapore,existing,bing_suggest,21,h,14.0,,,,en,ai workshop dallas
bring ai to work workshop,-1,11,commercial,bring-ai-to-work-workshop,/ai-training/,n/a,10-100,heuristic,0.3,pillar,bring ai to work workshop,existing,bing_suggest,13,b,14.0,,,,en,ai workshop dallas
ai workshop poster design,-1,11,commercial,poster-on-ai-workshop,/ai-receptionist/,n/a,10-100,heuristic,0.3,satellite,poster on ai workshop,existing,bing_suggest,10,p,14.0,,,,en,ai workshop dallas
ai digital marketing workshop,-1,11,commercial,ai-marketing-world-dallas,/ai-training/,n/a,10-100,heuristic,0.3,satellite,ai marketing world dallas,existing,bing_suggest,14,e,14.0,,,,en,ai workshop dallas
growth school ai workshop free,-1,11,commercial,growth-school-ai-workshop,/pricing/,n/a,10-100,heuristic,0.3,satellite,growth school ai workshop,existing,bing_suggest,12,g,14.0,,,,en,ai workshop dallas
corporate ai training,-1,800,informational,corporate-ai-training,/ai-training/,n/a,100-1k,root,0.6,pillar,corporate ai training,existing,root|google_autocomplete|bing_suggest,0,,100.0,,,,en,corporate ai training
corporate ai training courses,-1,300,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,google_autocomplete|bing_suggest,1,,64.0,,,,en,corporate ai training
corporate ai training uae,-1,170,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,google_autocomplete,2,,50.0,,,,en,corporate ai training
corporate ai training dubai uae,-1,170,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,bing_suggest,2,,50.0,,,,en,corporate ai training
corporate ai training companies,-1,160,commercial,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,google_autocomplete,3,,48.0,,,,en,corporate ai training
corporate ai training toronto,-1,140,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,google_autocomplete,4,,46.0,,,,en,corporate ai training
ai training for corporate employees,-1,140,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,bing_suggest,4,,46.0,,,,en,corporate ai training
corporate ai training singapore,-1,130,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,google_autocomplete,5,,44.0,,,,en,corporate ai training
ai training for corporate finance,-1,130,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,bing_suggest,5,,44.0,,,,en,corporate ai training
ai corporate training videos,-1,120,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,google_autocomplete,6,,42.0,,,,en,corporate ai training
ai corporate training,-1,110,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,bing_suggest,0,how to,41.0,,,,en,corporate ai training
ai in corporate training,-1,110,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,bing_suggest,0,free,41.0,,,,en,corporate ai training
free corporate trainings,-1,110,commercial,ai-training-for-small-business-owners,/ai-training/,n/a,100-1k,heuristic,0.3,satellite,ai training for small business owners,existing,bing_suggest,0,free,41.0,,,,en,corporate ai training
ai business training free,-1,110,informational,ai-training-for-small-business-owners,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,ai training for small business owners,existing,google_autocomplete,0,free,41.0,,,,en,corporate ai training
best ai business training,-1,110,commercial,ai-training-for-small-business-owners,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,ai training for small business owners,existing,google_autocomplete,0,best,41.0,,,,en,corporate ai training
free ai business training,-1,110,informational,ai-training-for-small-business-owners,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,ai training for small business owners,existing,google_autocomplete,0,free,41.0,,,,en,corporate ai training
ai for corporate training,-1,110,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,bing_suggest,0,pricing,41.0,,,,en,corporate ai training
ai training for clinicians,-1,110,informational,ai-training-for-clinicians,/ai-training/,n/a,100-1k,heuristic,0.6,pillar,ai training for clinicians,existing,google_autocomplete,0,for clinic,41.0,,,,en,corporate ai training
best corporate ai training,-1,110,commercial,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,google_autocomplete,0,top,41.0,,,,en,corporate ai training
what is corporate training,-1,110,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.85,satellite,corporate ai training,existing,bing_suggest,0,what is,41.0,,,,en,corporate ai training
how to incorporate ai into training,-1,110,informational,how-to-incorporate-ai-into-training,/ai-training/,n/a,100-1k,heuristic,0.85,pillar,how to incorporate ai into training,existing,google_autocomplete,0,how to,41.0,,,,en,corporate ai training
ai corporate training jobs,-1,110,informational,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,corporate ai training,existing,google_autocomplete,7,,40.0,,,,en,corporate ai training
best ai training companies,-1,100,commercial,corporate-ai-training,/ai-training/,n/a,100-1k,heuristic,0.85,satellite,corporate ai training,existing,bing_suggest,1,best,39.0,,,,en,corporate ai training
ai business training course,-1,100,informational,ai-training-for-small-business-owners,/ai-training/,n/a,100-1k,heuristic,0.85,satellite,ai training for small business owners,existing,google_autocomplete,1,course,39.0,,,,en,corporate ai training
ai training for clinical medicine,-1,100,informational,ai-training-for-clinical-medicine,/ai-training/,n/a,100-1k,heuristic,0.6,pillar,ai training for clinical medicine,existing,google_autocomplete,1,for clinic,39.0,,,,en,corporate ai training
free corporate training resources,-1,100,informational,ai-training-for-small-business-owners,/ai-training/,n/a,100-1k,heuristic,0.6,satellite,ai training for small business owners,existing,bing_suggest,1,free,39.0,,,,en,corporate ai training
ai corporate training program,-1,95,informational,corporate-ai-training,/ai-training/,n/a,10-100,heuristic,0.6,satellite,corporate ai training,existing,google_autocomplete,8,,38.0,,,,en,corporate ai training
ai training costs,-1,90,transactional,ai-training-costs,/ai-training/,n/a,10-100,heuristic,0.6,pillar,ai training costs,existing,google_autocomplete,2,free,37.0,,,,en,corporate ai training
ai training clinical research,-1,90,informational,ai-training-for-clinical-medicine,/ai-training/,n/a,10-100,heuristic,0.6,satellite,ai training for clinical medicine,existing,google_autocomplete,2,for clinic,37.0,,,,en,corporate ai training
top corporate training companies,-1,90,commercial,corporate-ai-training,/ai-training/,n/a,10-100,heuristic,0.85,satellite,corporate ai training,existing,google_autocomplete,2,reviews,37.0,,,,en,corporate ai training
best companies for ai training jobs,-1,90,commercial,corporate-ai-training,/ai-training/,n/a,10-100,heuristic,0.85,satellite,corporate ai training,existing,google_autocomplete,2,best,37.0,,,,en,corporate ai training
google's ai training for small businesses,-1,90,informational,google-s-ai-training-for-small-businesses,/ai-training/,n/a,10-100,heuristic,0.6,pillar,google's ai training for small businesses,existing,google_autocomplete,2,for small business,37.0,,,,en,corporate ai training
business ai training,-1,85,informational,ai-training-for-small-business-owners,/ai-training/,n/a,10-100,heuristic,0.6,satellite,ai training for small business owners,existing,google_autocomplete,9,,36.0,,,,en,corporate ai training
ai training for corporate employees in pune,-1,85,informational,ai-training-for-corporate-employees-in-pune,/ai-training/,n/a,10-100,heuristic,0.6,pillar,ai training for corporate employees in pune,existing,bing_suggest,3,,36.0,,,,en,corporate ai training
the best ai training,-1,79,commercial,corporate-ai-training,/ai-training/,n/a,10-100,heuristic,0.6,satellite,corporate ai training,existing,bing_suggest,3,best,35.0,,,,en,corporate ai training
best companies for ai training,-1,79,commercial,corporate-ai-training,/ai-training/,n/a,10-100,heuristic,0.85,satellite,corporate ai training,existing,google_autocomplete,3,best,35.0,,,,en,corporate ai training
free ai training for small business,-1,79,commercial,ai-training-for-small-business-owners,/ai-training/,n/a,10-100,heuristic,0.6,satellite,ai training for small business owners,existing,google_autocomplete,3,for small business,35.0,,,,en,corporate ai training
free ai training for small businesses,-1,79,informational,google-s-ai-training-for-small-businesses,/ai-training/,n/a,10-100,heuristic,0.6,satellite,google's ai training for small businesses,existing,bing_suggest,3,for small business,35.0,,,,en,corporate ai training
corporate training on ai,-1,75,informational,corporate-ai-training,/ai-training/,n/a,10-100,heuristic,0.6,satellite,corporate ai training,existing,google_autocomplete,0,o,34.0,,,,en,corporate ai training
ai business analyst training,-1,75,informational,ai-training-for-small-business-owners,/ai-training/,n/a,10-100,heuristic,0.6,satellite,ai training for small business owners,existing,google_autocomplete,0,a,34.0,,,,en,corporate ai training
artificial intelligence corporate training institute,-1,75,informational,artificial-intelligence-corporate-training-insti,NEW /artificial-intelligence-corporate-training-insti/,n/a,10-100,heuristic,0.6,pillar,artificial intelligence corporate training institute,new,google_autocomplete,0,i,34.0,,,,en,corporate ai training
ai training in healthcare,-1,70,informational,ai-training-in-healthcare,/ai-training/,n/a,10-100,heuristic,0.6,pillar,ai training in healthcare,existing,bing_suggest,4,for clinic,33.0,,,,en,corporate ai training
ai training near me online,-1,70,transactional,ai-training-near-me,/ai-training/,n/a,10-100,heuristic,0.6,satellite,ai training near me,existing,bing_suggest,4,near me,33.0,,,,en,corporate ai training
ai training for employees free,-1,70,informational,ai-training-for-corporate-employees-in-pune,/ai-training/,n/a,10-100,heuristic,0.6,satellite,ai training for corporate employees in pune,existing,bing_suggest,4,free,33.0,,,,en,corporate ai training
list of corporate training courses,-1,70,informational,list-of-corporate-training-courses,NEW /list-of-corporate-training-courses/,n/a,10-100,heuristic,0.6,pillar,list of corporate training courses,new,google_autocomplete,4,free,33.0,,,,en,corporate ai training
ai employee training corporate case study,-1,70,informational,ai-employee-training-corporate-case-study,/case-studies/ai-man-jack/,n/a,10-100,heuristic,0.6,pillar,ai employee training corporate case study,existing,bing_suggest,4,how to,33.0,,,,en,corporate ai training
corporate training companies,-1,65,commercial,corporate-ai-training,/ai-training/,n/a,10-100,heuristic,0.6,satellite,corporate ai training,existing,google_autocomplete,1,c,32.0,,,,en,corporate ai training
small business ai training act,-1,65,informational,ai-training-for-small-business-owners,/ai-training/,n/a,10-100,heuristic,0.6,satellite,ai training for small business owners,existing,google_autocomplete,1,a,32.0,,,,en,corporate ai training
ai business intelligence training,-1,65,informational,artificial-intelligence-corporate-training-insti,/ai-training/,n/a,10-100,heuristic,0.6,satellite,artificial intelligence corporate training institute,existing,google_autocomplete,1,i,32.0,,,,en,corporate ai training
free ai software training,-1,61,commercial,ai-training-for-small-business-owners,/ai-training/,n/a,10-100,heuristic,0.6,satellite,ai training for small business owners,existing,bing_suggest,5,software,31.0,,,,en,corporate ai training
